geo,tweet,user_handle,location,cleaned_tweets
,"RT @WHO: #BeActive and stay #HealthyAtHome ! Here are some physical activities you can do at home during #COVID19 outbreak:

🤸‍Try exercise…",BadmanisDimka,, beactive and stay healthyathome here are some physical activities you can do at home during covid outbreak try exercise
,"RT @jonniefletch: So once again, the Tories priority is funnel as much taxpayer money into their donors hands. This is normal, always has b…",mellors_karen,Woodhouse Eaves  leicstershire, so once again the tories priority is funnel as much taxpayer money into their donors hands this is normal always has b
,RT @ThePeopleOfIN: Letter from Dr. Kafeel Khan to PM Nardendra Modi asking to be released for the time being so he can help those affected…,naushadansari32,Universe, letter from dr kafeel khan to pm nardendra modi asking to be released for the time being so he can help those affected
,RT @BBhuttoZardari: It has been Pakistan Peoples Party’s position for some time that federal government must renegotiate its ruinous deal w…,FawadSarwarSahi,Lahore, it has been pakistan peoples pay s position for some time that federal government must renegotiate its ruinous deal w
,RT @WHO: Media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/4xooJ592ys,ansar26011983,, media briefing on covid with coronavirus
,RT @MigunaMiguna: It is ridiculous for Despot Uhuru Kenyatta to tell the unemployed and others who have been ordered to stay at home that t…,ApondiO,Kenya, it is ridiculous for despot uhuru kenyatta to tell the unemployed and others who have been ordered to stay at home that t
,RT @KnightRises_: Ventilate — a company that invented a low-cost ventilator has started working with the PAF to start production of ventila…,Nimrahameed13,Multan, ventilate a company that invented a low cost ventilator has staed working with the paf to sta production of ventila
,RT @SEACoronavirus: this graph tells us that Indonesia is still screening for imported #COVID19 cases (people with travel history outside t…,inisusan,"ÜT: -6.235271,106.772736", this graph tells us that indonesia is still screening for impoed covid cases people with travel history outside t
,RT @yaletung: Day 18 after #COVID diagnosis. Similar cough. No fever or dyspnea. SpO2 97%. #POCUS update: slight worsening. Bilateral thick…,KarenWorley16,, day after covid diagnosis similar cough no fever or dyspnea spo pocus update slight worsening bilateral thick
,RT @PuritanUSA: Thank you Bloomberg Businessweek for sharing our story about a family business in Maine on the front lines racing to supply…,owecks,In the ❤️of the LoneStar State, thank you bloomberg businessweek for sharing our story about a family business in maine on the front lines racing to supply
,"RT @Dave58535089: Okay if you see this, I'm giving out just  2 iPhone 11 pro max! What you have to do 👇
Like,follow, retweet this and comme…",Owekdot33,Lagos , okay if you see this i m giving out just iphone pro max what you have to do like follow retweet this and comme
,"RT @UNESCO: Stay informed on #COVID19!

Here you have 7 easy steps from @WHO to protect yourself and others from #coronavirus. https://t.co…",Suhaailrk,, stay informed on covid here you have easy steps from to protect yourself and others from coronavirus
,RT @ANCALERTS: Lawyer Rico Quicho tells ABS-CBN that he and 9 other lawyers now preparing criminal case vs Sen. @SenKokoPimentel for violat…,x3pol,N 14°38' 0'' / E 121°1' 0'', lawyer rico quicho tells abs cbn that he and other lawyers now preparing criminal case vs sen for violat
,RT @YahooFinance: Highlight: @AnjKhem breaks down the news that @CVSHealth / @Aetna is waiving inpatient hospital costs for #COVID19: https…,GuestPT2012,Portugal, highlight breaks down the news that is waiving inpatient hospital costs for covid https
,RT @ANI: Indian students currently in Pakistan should observe precautions against #COVID19 and stay safe. They may contact High Commission…,faizan0008,, indian students currently in pakistan should observe precautions against covid and stay safe they may contact high commission
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",pec_urhiqhnezz,portharcourt, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,@ShelleyFalk @jjhorgan There is zero need to flood the Peace Valley. Send the workers home instead of letting them… https://t.co/ET4SasYqKB,ChrisTatonetti,"Salt Spring Island, BC Canada",there is zero need to flood the peace valley send the workers home instead of letting them
,"RT @evankirstel: Coronavirus may have started spreading earlier than thought, Italian professor says https://t.co/UXLluFEx0m @IrmaRaste @eV…",ELCavalos,, coronavirus may have staed spreading earlier than thought italian professor says
,RT @CanterburyBID: More support now available. The @InvictaChamber Business Support Hotline is now open #COVID19 #businesssupport #canterbu…,BobJone04257053,, more suppo now available the business suppo hotline is now open covid businesssuppo canterbu
,"RT @GavinNewsom: UPDATE: CA has tested almost 67,000 people for #COVID19. 

2535 have tested positive. 37 of those were people under 17. 51…",CaraSue7,United States, update ca has tested almost people for covid have tested positive of those were people under
,"RT @InsafPK: During the visit to Isolation Center today, Prime Minister Imran Khan will also perform earth-breaking of *Isolation Hospital…",SAF_Najum,Glasgow- UK, during the visit to isolation center today prime minister imran khan will also perform eah breaking of isolation hospital
,RT @beamishaj: Calling all who work in or around the #OperatingRoom. Operation COVID #OpCOVID is launching this Thursday 7am GMT. Please pa…,SyedGerdezi,United Kingdom., calling all who work in or around the operatingroom operation covid opcovid is launching this thursday am gmt please pa
,RT @KCCASpox: The @KampalaMinister along with @KCCAED will deliver a #KCCAPresser at the @UgandaMediaCent this morning on measures to comba…,pkaturamu,"Kampala, Uganda", the along with will deliver a kccapresser at the this morning on measures to comba
,"If you're owing someone, please return the money o! Their sense of survival might depend on it.
#COVID19 #CovidNGR",jide_duro,,if you re owing someone please return the money o their sense of survival might depend on it covid covidngr
,RT @FilmyBowl: #Janasena chief #PawanKalyan donate each 50 Lakhs both #AndhraPradesh and #Telangana CM Relief funds to fight against #Coron…,gpavanteja,"Andhra Pradesh, India", janasena chief pawankalyan donate each lakhs both andhrapradesh and telangana cm relief funds to fight against coron
,RT @abhishekrana999: Media as well as social media is creating panic regarding #COVID19 all around the world. There are many cases where pe…,mittu9999999999,Hamipur, media as well as social media is creating panic regarding covid all around the world there are many cases where pe
,"RT @basemn63: 🚨 Workers in a factory in #Gaza are working extensively to produce masks and medical kits, as part of the national preparatio…",Khaled56479679,, workers in a factory in gaza are working extensively to produce masks and medical kits as pa of the national preparatio
,RT @MayorofLondon: Thank you to all Londoners who are following the rules and staying home. Early-morning tube use is down another 13% comp…,oliveroscar123,"London, England", thank you to all londoners who are following the rules and staying home early morning tube use is down another comp
,"RT @VCSTX: #Decontamination tips against #coronavirus : 

Keep the #virus at bay by washing also body areas not covered by #facemask &amp; gown…",VCSTX,"Bruselas, Bélgica", decontamination tips against coronavirus keep the virus at bay by washing also body areas not covered by facemask gown
,RT @MarkRuffalo: Join me in demanding a moral response to #COVID19 in the U.S. by signing this petition: https://t.co/dgs5hqrcV0,BlueNicht,, join me in demanding a moral response to covid in the u s by signing this petition
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",democracyvirtue,mumbai, as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"RT @walangpasokfile: LOOK: Rare events are happening in Metro Manila during the Luzon Lockdown due to #COVID19.

A part of Sierra Madre can…",StyxFlare,"Sa bahay, naka quarantine ako ", look rare events are happening in metro manila during the luzon lockdown due to covid a pa of sierra madre can
,RT @MayorJohnBiggs: I’ve written to @RishiSunak today calling for urgent action to support our self employed residents here in Tower Hamlet…,KaharChowdhury,Tower Hamlets , i ve written to today calling for urgent action to suppo our self employed residents here in tower hamlet
,RT @PeteKent01: #POTUS45 knew the #FakeNews #CorruptMedia would #hype #COVID19 2 help elect #ChinaJoe thinking the people would turn from h…,TheRealDarkKit1,, potus knew the fakenews corruptmedia would hype covid help elect chinajoe thinking the people would turn from h
,"RT @smeet7221: Dear Pannun, you are living virus,  more dangerous than #Corona. Please don't step out of your house and don't even touch Tw…",khan_slamudin,, dear pannun you are living virus more dangerous than corona please don t step out of your house and don t even touch tw
,RT @MelGohCNA: All cabinet ministers including their deputies will channel their two month pay to #COVID19 Fund to help ease the people’s p…,nuwaqq,"Perak, Malaysia", all cabinet ministers including their deputies will channel their two month pay to covid fund to help ease the people s p
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",NEHARAJ68219434,India, as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"RT @oncologician: https://t.co/RCEXLvzMdp    Facebook live event on - “Care of Cancer pts during #COVID19 ” 26th March 
15.00 -18.00 hrs @I…",dokter_onkologi,"Yogyakarta, Solo, Jakarta", facebook live event on care of cancer pts during covid th march hrs
,"RT @Dave58535089: Okay if you see this, I'm giving out just  2 iPhone 11 pro max! What you have to do 👇
Like,follow, retweet this and comme…",Okey515,"Imo, Nigeria", okay if you see this i m giving out just iphone pro max what you have to do like follow retweet this and comme
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",Swayam29358199,, as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"Bloody Virus:

21,304 people have died so far from #coronavirus #COVID19 outbreak as of today. Daily deaths rate ye… https://t.co/8KGNxss0kz",TheHawksOps,Red Zone,bloody virus people have died so far from coronavirus covid outbreak as of today daily deaths rate ye
,"RT @DHA_Dubai: Let’s come together, get serious and do our part by staying at home to protect ourselves, our families and our communities.…",ii__almarri,United Arab Emirates, dubai let s come together get serious and do our pa by staying at home to protect ourselves our families and our communities
,"RT @imuday02: Quarantine Day 13:

#COVID19 https://t.co/ysT6ANlvRq",Faiz44430006,India, quarantine day covid
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",connectingnade1,"New Delhi, India", as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"RT @tmprowell: HELP! I have a family member in Orange County, CA on a vent in critical condition for #COVID19. We are urgently seeking a pe…",for_whatsright,, help i have a family member in orange county ca on a vent in critical condition for covid we are urgently seeking a pe
,RT @MayorofLondon: Thank you to all Londoners who are following the rules and staying home. Early-morning tube use is down another 13% comp…,Rationale_think,"London, England", thank you to all londoners who are following the rules and staying home early morning tube use is down another comp
,RT @WEP_UK: Interesting and important challenge to the current nation-think. This pandemic doesn’t respect borders and we live in a globali…,IAmFrogPrincess,Indy Republic of Liverpool, uk interesting and impoant challenge to the current nation think this pandemic doesn t respect borders and we live in a globali
,RT @rte: How the science of social distancing means all of us can fight #COVID19 &amp; help save lives. The latest “Explained by...” @RTE_Prime…,mackiemacker,, how the science of social distancing means all of us can fight covid help save lives the latest explained by prime
,"RT @encompassin: 🏡Stay at home
🔒Protect the NHS
❤️Save lives
#StayAtHomeSaveLives #stayhome #staysafe #ProtectTheNHS #coronavirus #Coronavi…",CulturalRefugee,"London, England", stay at home protect the nhs save lives stayathomesavelives stayhome staysafe protectthenhs coronavirus coronavi
,RT @MarnieRiptide: Germany completely lying about numbers of coronavirus deaths-they are putting the underlying health issue on death certi…,DAB99451666,, germany completely lying about numbers of coronavirus deaths they are putting the underlying health issue on death cei
,RT @DZMMTeleRadyo: @joycebalancio Panelo: There are no exemptions for any person on these health protocols. Those holding high positions in…,carlomallo,Makati | Davao, panelo there are no exemptions for any person on these health protocols those holding high positions in
,RT @MaryLouMcDonald: It is now necessary to shutdown all but essential services. Delay costs lives. #COVIDー19 #COVID19 #Coronavirusireland,up_shaping,"Dublin, Ireland", it is now necessary to shutdown all but essential services delay costs lives covid covid coronavirusireland
,RT @Rachael_Swindon: Why didn’t they just say this in the first place? #StayHome #Covid19 https://t.co/cr7AHfMsMm,EnglandYankin,Your Face, swindon why didn t they just say this in the first place stayhome covid
,RT @ANCALERTS: Lawyer Rico Quicho tells ABS-CBN that he and 9 other lawyers now preparing criminal case vs Sen. @SenKokoPimentel for violat…,tinalarvss,sᴀɴᴘʏ • ᴍᴀɴɪʟᴀ, lawyer rico quicho tells abs cbn that he and other lawyers now preparing criminal case vs sen for violat
,"CORRECTION - Curfew on Jaffna district alone (in addition to Colombo, Gampaha and Kalutara) extended until further… https://t.co/svEKNF31Jd",kataclysmichaos,"Colombo, Sri Lanka",correction curfew on jaffna district alone in addition to colombo gampaha and kalutara extended until fuher
,"RT @DrTedros: To slow the spread of #COVID19, many countries introduced ""lockdown"" measures. But on their own, these measures will not exti…",BadmanisDimka,, to slow the spread of covid many countries introduced lockdown measures but on their own these measures will not exti
,"RT @news24tvchannel: No Friday prayers to be held in #Kashmir tomorrow, the decision has been taken following the first #COVID19 death in #…",Muzamil22,Jammu And Kashmir, no friday prayers to be held in kashmir tomorrow the decision has been taken following the first covid death in
,"RT @shahidposts: #covid19

Official family statement of the deceased Mr. Mohd Ashraf Anim: https://t.co/XN1sb5GCQ2",OmairBhat,لولاب ، کشمیر , covid official family statement of the deceased mr mohd ashraf anim
,"It didn't take Long?
Trust a Chef to come up with a #Corona Burger https://t.co/uOEDVEUsk9",sirdancerlot,,it didn t take long trust a chef to come up with a corona burger
,"RT @DrHabibOnAir: As una dey observe the social distancing,stay at home,isolation abeg no forget to spend wisely oo. #COVID19 don affect ma…",Olajumoke__Ojo,, as una dey observe the social distancing stay at home isolation abeg no forget to spend wisely oo covid don affect ma
,"RT @gwentpolice: Are you a parent❓

👮‍♀️@GP_DCCBlakeman has an important message for you

Please help us keep our communities and emergency…",CroesyEnglish1,, are you a parent dccblakeman has an impoant message for you please help us keep our communities and emergency
,"RT @USNavyEurope: 🇺🇸-🇮🇹 We stand united with Italy in the fight against #COVID-19
.
#USSMountWhitney played #Italian music for the people i…",Navynewsnet,, we stand united with italy in the fight against covid ussmountwhitney played italian music for the people i
,"#Corona 
#COVID2019 #India update 1:15 pm IST
Confirm cases reaches to 680
#Lockdown21 https://t.co/M2TziUXwbk",itariq_anwar,Banana Republic,corona covid india update pm ist confirm cases reaches to lockdown
,A group of people have come together to deliver lunch and dinner to the ones genuinely in need in Bicholim.… https://t.co/qCmp46kHD6,GoaTimesTOI,,a group of people have come together to deliver lunch and dinner to the ones genuinely in need in bicholim
,"RT @SanjaySDutt: #PMModi Ji, These concrete measures suggested by CP &amp; RG shall facilitate to allievate d economic &amp; existential pain of d…",TMADAN_INC,, pmmodi ji these concrete measures suggested by cp rg shall facilitate to allievate d economic existential pain of d
,"RT @haddadme: Very interesting insights from @Chartbeat on how the world is consuming stories about #COVID19

Five key takeaways:
1. Live b…",IainLiddle,, very interesting insights from on how the world is consuming stories about covid five key takeaways live b
,"RT @mhu_alli: Look here, this is happening in Aden today ... six years in a catastrophic state, the rain today is another threat, so what i…",NYS9511,, alli look here this is happening in aden today six years in a catastrophic state the rain today is another threat so what i
,RT @thaispicytravel: So our wedding has been postponed for obvious reasons and we had 115 chocolate Lindt bunnies as wedding favours - time…,HannaMetsola,, so our wedding has been postponed for obvious reasons and we had chocolate lindt bunnies as wedding favours time
,RT @thaispicytravel: So our wedding has been postponed for obvious reasons and we had 115 chocolate Lindt bunnies as wedding favours - time…,CarbonKopi,"Hammersmith, London W6 8LS ", so our wedding has been postponed for obvious reasons and we had chocolate lindt bunnies as wedding favours time
,RT @FilmyBowl: #Janasena chief #PawanKalyan donate each 50 Lakhs both #AndhraPradesh and #Telangana CM Relief funds to fight against #Coron…,sunilreddy160,, janasena chief pawankalyan donate each lakhs both andhrapradesh and telangana cm relief funds to fight against coron
,"RT @NCDCgov: One of the ways to join our #TakeResponsibility campaign, is by using your platform to talk about #COVID19 preventive measures…",_Sunqy,?????????????, one of the ways to join our takeresponsibility campaign is by using your platform to talk about covid preventive measures
,RT @CharlesTannock: Looks like like #COVID19 curve may be flattening in Italy after suppression measures start taking effect https://t.co/M…,saturdayartisan,UK, looks like like covid curve may be flattening in italy after suppression measures sta taking effect
,"RT @tmprowell: HELP! I have a family member in Orange County, CA on a vent in critical condition for #COVID19. We are urgently seeking a pe…",focused4USA,"Cape May, NJ  Lake Tahoe CA,   NYC,   PHILLY Norddorf auf Amrum, Berlin", help i have a family member in orange county ca on a vent in critical condition for covid we are urgently seeking a pe
,RT @abuse_ch: This is one of the funniest #COVID19 scams I've seen so far 😁 https://t.co/awGQnmHB9Z,mlwrcollect,, ch this is one of the funniest covid scams i ve seen so far
,"RT @Whiteknight_IA: #JAWANAURAWAM, #KAREINCORONATAMAAM. #IndianArmy is providing medical care to local populace of far flung &amp; remote areas…",prodefencejammu,"Jammu, Jammu And Kashmir", ia jawanaurawam kareincoronatamaam indianarmy is providing medical care to local populace of far flung remote areas
,"RT @themukulagrawal: #financeminister #nirmalasitaraman will held a press conference @1p.m. today
:
:
:
:
#coronavirusimpact #stockmarketin…",Ashish81192134,"Hyderabad, India", financeminister nirmalasitaraman will held a press conference m today coronavirusimpact stockmarketin
,RT takethesquare: In #Senegal graffiti used to sensibilise population to prevent #coronavirus #COVID19 https://t.co/PmNtXBxMvg,acampadazgz,"Zaragoza, Spain", takethesquare in senegal graffiti used to sensibilise population to prevent coronavirus covid
,"Masks of Melbourne, our new normal. Tram driving in Port Melbourne today. Photo by Leigh Henningham visit website a… https://t.co/KA3E2jPCLQ",leighhenningham,Melbourne Australia,masks of melbourne our new normal tram driving in po melbourne today photo by leigh henningham visit website a
,"RT @ChemEngMY: Looking at the trend of #COVID19 cases in Malaysia (and WFH), I can't resist myself on doing some forecasting, what would th…",nurqaaaa,"Perak, Malaysia", looking at the trend of covid cases in malaysia and wfh i can t resist myself on doing some forecasting what would th
,"RT @NCDCgov: Two new cases of #COVID19 have been confirmed in Nigeria: 1 in Lagos and 1 in Osun

Both cases are returning travellers to Nig…",CCConsultingSL,Nigeria, two new cases of covid have been confirmed in nigeria in lagos and in osun both cases are returning travellers to nig
,RT @dweezzill: When the shit hits the fan #COVID19 https://t.co/h4sLzchIrM,DagMarginaal,Maaskantje, when the shit hits the fan covid
,RT @EdselSalvana: The first of our Infectious Diseases brethren to fall to #COVID19 in the #Philippines. This hurts so much. Ma'am Sally wa…,iamasner04,Republic of the Philippines, the first of our infectious diseases brethren to fall to covid in the philippines this hus so much ma am sally wa
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",singhneerajr,, as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"RT @aafcollective: Made with love, our zine 💝CARE IN THE TIME OF CORONAVIRUS💝. With the #COVID19 pandemic neither behind or ahead of us, th…",SoundsPolitical,"Michigan, USA", made with love our zine care in the time of coronavirus with the covid pandemic neither behind or ahead of us th
,"RT @WQingxian: @LWilliamson89 #covid19uk #COVID19 #WearMasks 
Wear your masks when you go out. The government should hand out masks to key…",drinksnetwork,"Netherhampton, England", covid uk covid wearmasks wear your masks when you go out the government should hand out masks to key
,RT @kathygriffin: He’s lying. I was sent to the #COVID19 isolation ward room in a major hospital ER from a separate urgent care facility af…,ejtwister,Doxxland, he s lying i was sent to the covid isolation ward room in a major hospital er from a separate urgent care facility af
,RT takethesquare: #coronavirus #Covid19 https://t.co/EcCCQsSwwp,acampadazgz,"Zaragoza, Spain", takethesquare coronavirus covid
,"RT @VCSTX: #Decontamination tips against #coronavirus : 

Keep the #virus at bay by sanitising #fomites you carry such as pager, cell phone…",VCSTX,"Bruselas, Bélgica", decontamination tips against coronavirus keep the virus at bay by sanitising fomites you carry such as pager cell phone
,"RT @abntelugutv: Pawan Kalyan Donates for 2 Crores to fight against Corona Pandemic 
#Coronavirus #Covid19 #Covid19India #PawanKalyan #Indi…",salaam548,"Chennai, India", pawan kalyan donates for crores to fight against corona pandemic coronavirus covid covid india pawankalyan indi
,RT @iamkarendavila: DOH’s simple rule for all. Once you have yourself tested for #covid19... self quarantine until results are out. Cong Er…,Rorowyourhoah,💙❤💛, doh s simple rule for all once you have yourself tested for covid self quarantine until results are out cong er
,"RT @InsafPK: During the visit to Isolation Center today, Prime Minister Imran Khan will also perform earth-breaking of *Isolation Hospital…",AkramMuzzammil,"Karachi, Pakistan", during the visit to isolation center today prime minister imran khan will also perform eah breaking of isolation hospital
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",Elilora_Nerat,, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,RT @ANCALERTS: Lawyer Rico Quicho tells ABS-CBN that he and 9 other lawyers now preparing criminal case vs Sen. @SenKokoPimentel for violat…,RmRm_c7,, lawyer rico quicho tells abs cbn that he and other lawyers now preparing criminal case vs sen for violat
,RT @Franklin_Graham: Today @POTUS Trump &amp; @VP Pence had a conference call w/nonprofit organizations including @SamaritansPurse to update us…,claire_mikel,arizona, graham today trump pence had a conference call w nonprofit organizations including to update us
,RT @ABSCBNNews: Palace: The Palace has received reports that certain officials who are considered persons under either investigation or mon…,hansangsarang,"Imus, Calabarzon", palace the palace has received repos that ceain officials who are considered persons under either investigation or mon
,"RT @NomeDaBarbarian: I had carbon monoxide poisoning, always had lung problems. I'm high risk 2 or 3 different ways.

Let me be absolutely…",_Everbright_,Chicagoland, i had carbon monoxide poisoning always had lung problems i m high risk or different ways let me be absolutely
,"RT @cnpdaily: #Crypto App @getbabb Adds Fiat Gateway While Waives Fees For #COVID-19 Fundraisers

Read More: https://t.co/KkVVW8rvWG",Micheal90120164,, crypto app adds fiat gateway while waives fees for covid fundraisers read more
,"RT @RBCRwanda: ""Once we've traced a person who probably had contact with a #COVID19 patient, we go to pick them up to make you safe... ther…",LyndaMus,Rwanda, once we ve traced a person who probably had contact with a covid patient we go to pick them up to make you safe ther
,"RT @ashokgehlot51: During this corona related lockdown, we need to save lives of birds &amp; animals too. Birds, cows, goats, sheep, dogs are n…",DheerajSankhal3,Nagaur Rajshthan, during this corona related lockdown we need to save lives of birds animals too birds cows goats sheep dogs are n
,"RT @Raf_Epstein: This is how fast #COVID19 moves

Victoria went from having no deaths from Covid-19 to three deaths, in one day.

This is h…",jboyded,, epstein this is how fast covid moves victoria went from having no deaths from covid to three deaths in one day this is h
,"RT @PoliticoRyan: This is false. Testing rates for comparison:

Iceland: one in 33 people https://t.co/Zx62A4hBUL
South Korea: about 1 in 1…",_gothicc,"Vancouver, WA", this is false testing rates for comparison iceland one in people south korea about in
,"@joBeeGeorgeous 
#bjp
#coronavirusindia 
#CoronavirusLockdown 
#TNGovt 
@khushsundar 
@gayathriraguram 
@arivalayam… https://t.co/JMxelfBFQ9",Smart_Rockerz,A locale,bjp coronavirusindia coronaviruslockdown tngovt
,"RT @InsafPK: During the visit to Isolation Center today, Prime Minister Imran Khan will also perform earth-breaking of *Isolation Hospital…",KarachiKings19s,"Eastern,KSA - Karachi,Pakistan", during the visit to isolation center today prime minister imran khan will also perform eah breaking of isolation hospital
,RT @segalink: Genuine leaders need no hypeman. Their influence and impact inspire people and keep the fire of hope aglow. 🦠 #COVID19,MozzieStark,lagos, genuine leaders need no hypeman their influence and impact inspire people and keep the fire of hope aglow covid
,"RT @aafcollective: Made with love, our zine 💝CARE IN THE TIME OF CORONAVIRUS💝. With the #COVID19 pandemic neither behind or ahead of us, th…",drSh_Osbourne,"Swansea, Wales", made with love our zine care in the time of coronavirus with the covid pandemic neither behind or ahead of us th
,"RT @DrDenaGrayson: 😱OMG... Kious Kelly, anursing manager at @MountSinaiNYC had died from #coronavirus.

Nurses said they were “using the sa…",Ezechek1973,, omg kious kelly anursing manager at had died from coronavirus nurses said they were using the sa
,"#sapsHQ As the #coronavirus continues to spread, it is the responsibility of every South African to observe the Reg… https://t.co/hzv4lIiV7m",SAPoliceService,"Pretoria, South Africa",sapshq as the coronavirus continues to spread it is the responsibility of every south african to observe the reg
,RT @INDOPACOM: Airmen from the @PACAF 18th Medical Group have amped up their testing of #COVID19 under the most current guidance from @CDCg…,angelwelle,, airmen from the th medical group have amped up their testing of covid under the most current guidance from
,"RT @Fmohnigeria: At the routine press briefing today on #COVID19, #HMH @DrEOEhanire mentioned that as of today, there are 12 confirmed case…",officialkingcmi,Nigeria, at the routine press briefing today on covid hmh mentioned that as of today there are confirmed case
,"RT @ChannelNewsAsia: “A matter of survival”: In a message to Parliament, President Halimah Yacob gives in-principle support for drawing on…",NishaCNA,Singapore, a matter of survival in a message to parliament president halimah yacob gives in principle suppo for drawing on
,"RT @trump_noodle: Since @BarackObama wants to keep speaking on #COVID19 as if hes president,

Lets remind him—he was NEVER our president

H…",neuro7plastic,Taxifornia, noodle since wants to keep speaking on covid as if hes president lets remind him he was never our president h
,Proud to say I've worked at both of these companies. We should've been building electric cars in #Hullavington but… https://t.co/UWh8QrQZC0,vijayexplores,Earth,proud to say i ve worked at both of these companies we should ve been building electric cars in hullavington but
,"RT @AnnastaciaMP: Queensland schools will be student free next week, but they'll remain open so children of frontline, essential workers (w…",SimonBanksHB,Canberra, queensland schools will be student free next week but they ll remain open so children of frontline essential workers w
,RT @Awoken51: #HOMELESS SWEEP OFF MELBOURNE STREETS @LaunchHousing special #COVID19 taskforce is urgently taking high-risk rough sleepers o…,SheryleWebb,Tasmania., homeless sweep off melbourne streets special covid taskforce is urgently taking high risk rough sleepers o
,"RT @CDCgov: People over 65 and people with underlying medical conditions are at higher risk for #coronavirus. Together, we can help stop th…",ivoryclocktower,アカデミアの隅っこ, people over and people with underlying medical conditions are at higher risk for coronavirus together we can help stop th
,RT @Kofi_Bartels: In times like this I feel ashamed for Africa. It’s taken Chinese businessman Jack Ma to get us needed items to fight #Cov…,bennito4m,, baels in times like this i feel ashamed for africa it s taken chinese businessman jack ma to get us needed items to fight cov
,Eni awi fun oba jeogbo! #StayHome if you have no important reason to be out to #staysafe and raise level of persona… https://t.co/E01KJsCdys,JDsijibomy,LASGIDI,eni awi fun oba jeogbo stayhome if you have no impoant reason to be out to staysafe and raise level of persona
,RT @ABSCBNNews: @SenKokoPimentel @IanEsguerra Quicho and his fellow lawyers are also looking into Pimentel’s possible disbarment | via @Ian…,BinibiningZ,, quicho and his fellow lawyers are also looking into pimentel s possible disbarment via
,RT @KantyBoii: The paranoia about the #COVID19 is getting out of control. I sneezed today and my laptop anti virus started scanning!!! http…,boi_triny,Wavs Lab Recording Studios 🧪, the paranoia about the covid is getting out of control i sneezed today and my laptop anti virus staed scanning http
,#Covid19 #Coronavirus (see our Facebook page - https://t.co/DmblzVXNpc) https://t.co/KZyulrZdj6,MockTheRightv4,,covid coronavirus see our facebook page
,"RT @benphillips76: ❤️❤️❤️ To beat #Covid19, listen to this Italian grandma. https://t.co/Moz6WxlOXQ",omitbdf,RT ≠ agree, to beat covid listen to this italian grandma
,"RT @CleveFoundation: $5.37M! Welcome @BankofAmerica, Chip &amp; Karen Chaikin, @CWFCleveland, #DeaconessFoundation; #Haslam3Foundation, @Lincol…",OHIO_RHO,Cleveland OH, m welcome chip karen chaikin deaconessfoundation haslam foundation
,"RT @ShashiTharoor: As an MP, I appeal to @PMOIndia to divert the ₹20,000 Cr earmarked for new Parliament building &amp; Central Vista to supple…",sureshkr1994,"New Delhi, India", as an mp i appeal to to dive the cr earmarked for new parliament building central vista to supple
,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/aDh9wDIzdT",EmmaPerryman1,"Bedford, England, UK",help slow the spread of covid and identify at risk cases sooner by self repoing your symptoms daily even if y
,RT @tv9gujarati: Jana Sena chief Pawan Kalyan announces to donate Rs 1 crore to Prime Minister's National Relief Fund &amp; Rs 50 lakh each to…,Prudhvi22420020,"Srikakulam, India", jana sena chief pawan kalyan announces to donate rs crore to prime minister s national relief fund rs lakh each to
,We're bringing you the latest news on coronavirus today (Thursday March 26). Follow our LIVE Isle of Wight blog her… https://t.co/o9x37HPcat,iwcponline,Isle of Wight,we re bringing you the latest news on coronavirus today thursday march follow our live isle of wight blog her
,"RT @Senator_Baloch: In #Pakistan’s Constitution word #Health is mentioned only 2 times. 

There is NO formal Section/Article/Guarantee on #…",BarkatBugti14,, baloch in pakistan s constitution word health is mentioned only times there is no formal section aicle guarantee on
,"RT @vijayanpinarayi: No one will starve during this lockdown #COVID19 

Kerala has taken extensive measures to ensure that no one will star…",safiyashazz,"लखनऊ, भारत", no one will starve during this lockdown covid kerala has taken extensive measures to ensure that no one will star
